"CMTE_ID","CMTE_NM","TRES_NM","CMTE_ST1","CMTE_ST2","CMTE_CITY","CMTE_ST","CMTE_ZIP","CMTE_DSGN","CMTE_TP","CMTE_PTY_AFFILIATION","CMTE_FILING_FREQ","ORG_TP","CONNECTED_ORG_NM","CAND_ID","robin_id","display_name","group","type","id","dataset","dataset_id"
"C00034827","EATON CORPORATION PUBLIC POLICY ASSOCIATION","JOHNSON, DAVID A.","1000 EATON BLVD.",".","CLEVELAND","OH","44122","U","Q","","Q","C","EATON CORPORATION PUBLIC POLICY ASSOCIATION","","1583200173298648780","EATON CORPORATION PUBLIC POLICY ASSOCIATION","","Committee","C00034827","fec","C00034827"
"C00034884","ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","FRANTZ, MAX","7575 E FULTON ROAD","ATTN: MAX FRANTZ 52-2F","ADA","MI","49355","B","Q","","Q","C","ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","","1583200173298173852","ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","","Committee","C00034884","fec","C00034884"
"C00034942","NATIONAL ASSOCIATION OF FEDERAL VETERINARIANS POLITICAL ACTION COMMITTEE","JOSEPH F ANNELLI, DVM","1910 SUNDERLAND PLACE NW","","WASHINGTON","DC","20036","B","N","UNK","Q","M","","","1583200173298558219","NATIONAL ASSOCIATION OF FEDERAL VETERINARIANS POLITICAL ACTION COMMITTEE","UNK","Committee","C00034942","fec","C00034942"
"C00035006","CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","O'CONNELL RUEGG, ALANA","6001 BOLLINGER CANYON ROAD","ROOM G1264","SAN RAMON","CA","945835177","B","Q","UNK","M","C","CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","","1583200173298807550","CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","UNK","Committee","C00035006","fec","C00035006"
"C00035204","PETROLEUM MARKETERS ASSOCIATION OF AMERICAN\SMALL BUSINESS COMMITTEE","STONE, SHERRI","1901 NORTH FORT MYER DRIVE","SUITE 500","ARLINGTON","VA","222091604","U","Q","UNK","M","T","PETROLEUM MARKETERS ASSOCIATION OF AMERICA/SMALL BUSINESS COMMITTEE","","1583200173298166384","PETROLEUM MARKETERS ASSOCIATION OF AMERICAN\SMALL BUSINESS COMMITTEE","UNK","Committee","C00035204","fec","C00035204"
"C00035253","OREGON BANKERS POLITICAL ACTION COMMITTEE","NAVARRO, LINDA W.","PO BOX 13429","777 13TH STREET SE SUITE 130","SALEM","OR","97309","U","Q","NAT","Q","T","OREGON BANKERS ASSOCIATION","","1583200173298694198","OREGON BANKERS POLITICAL ACTION COMMITTEE","NAT","Committee","C00035253","fec","C00035253"
"C00035451","AIR LINE PILOTS ASSOCIATION PAC","FOX, S. ROBERT","1625 MASSACHUSETTS AVE. NW","","WASHINGTON","DC","20036","B","Q","","M","L","AIR LINE PILOTS ASSOCIATION","","1583200173298533006","AIR LINE PILOTS ASSOCIATION PAC","","Committee","C00035451","fec","C00035451"
"C00035519","BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC.   (PNC PAC)","SMITH, SHAWN D.","800 17TH STREET NW, 12TH FLOOR","(MAIL STOP C6-CPNC-12-6)","WASHINGTON","DC","20006","B","Q","UNK","M","C","","","1583200173298918167","BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC.   (PNC PAC)","UNK","Committee","C00035519","fec","C00035519"
"C00035535","CONSUMER BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE, THE","JAYNE E HUNT","1225 EYE STREET, NW, SUITE 550","","WASHINGTON","DC","20005","B","Q","UNK","M","T","","","1583200173298737318","CONSUMER BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE, THE","UNK","Committee","C00035535","fec","C00035535"
"C00035600","IOWA DEMOCRATIC PARTY","SAGAR, KEN","5661 FLEUR DRIVE","","DES MOINES","IA","50321","U","Y","DEM","M","","DNC STATE PARTY VICTORY FUND","","1583200173298405700","IOWA DEMOCRATIC PARTY","DEM","Committee","C00035600","fec","C00035600"
"C00035618","VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE","BUCKNAM, CHARLIE W JR","P.O. BOX 70","","MONTPELIER","VT","05601","U","Y","REP","M","","NONE","","1583200173298221464","VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE","REP","Committee","C00035618","fec","C00035618"
"C00035675","BRISTOL-MYERS SQUIBB CO. EMPLOYEE POLITICAL ADVOCACY FUND FOR INNOVATION","MUNIR, KARIM","3401 PRINCETON PIKE","","LAWRENCEVILLE","NJ","08648","B","Q","UNK","M","C","BRISTOL-MYERS SQUIBB COMPANY","","1583200173298625804","BRISTOL-MYERS SQUIBB CO. EMPLOYEE POLITICAL ADVOCACY FUND FOR INNOVATION","UNK","Committee","C00035675","fec","C00035675"
"C00035683","UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE","HOLLADAY, J. KRISTER","1101 PENNSYLVANIA AVE, NW","10TH FLOOR","WASHINGTON","DC","20004","B","Q","NNE","M","C","UNITED TECHNOLOGIES CORPORATION","","1583200173298608747","UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE","NNE","Committee","C00035683","fec","C00035683"
"C00035691","HALLIBURTON COMPANY PAC","MARSH, KARREN M","3000 N SAM HOUSTON PKWY E","","HOUSTON","TX","77032","B","Q","","M","C","HALLIBURTON COMPANY","","1583200173298580829","HALLIBURTON COMPANY PAC","","Committee","C00035691","fec","C00035691"
"C00035774","MAGAZINE PUBLISHERS OF AMERICA PAC FKA MAGAZINE PUBLISHES ASSOCIATION PAC","GWYN, BRIGITTE SCHMIDT","1211 CONNECTICUT AVENUE NW STE 610","","WASHINGTON","DC","20036","B","Q","UNK","M","T","","","1583200173299957566","MAGAZINE PUBLISHERS OF AMERICA PAC FKA MAGAZINE PUBLISHES ASSOCIATION PAC","UNK","Committee","C00035774","fec","C00035774"
"C00037606","NORM PAC","PHILIP LLOYD","603 STEWART STREET","SUITE 819","SEATTLE","WA","98101","B","Q","DEM","T","","","H6WA06021","1583200173299384140","NORM PAC","DEM","Committee","C00037606","fec","C00037606"
"C00038505","NORTH CAROLINA REPUBLICAN PARTY","CROTTS, ZACHARY S.","1506 HILLSBOROUGH ST","","RALEIGH","NC","276051831","U","Y","REP","M","","11TH CONGRESSIONAL DISTRICT REPUBLICAN PARTY","","1583200173299919908","NORTH CAROLINA REPUBLICAN PARTY","REP","Committee","C00038505","fec","C00038505"
"C00038604","AMERICAN FINANCIAL SERVICES ASSOCIATION PAC","HIMPLER, BILL MR.","919 18TH STREET, NW","SUITE 300","WASHINGTON","DC","20006","U","Q","UNK","M","T","AMERICAN FINANCIAL SERVICES ASSN","","1583200173299508027","AMERICAN FINANCIAL SERVICES ASSOCIATION PAC","UNK","Committee","C00038604","fec","C00038604"
"C00038612","TRANSFORM SR HOLDING LLC PAC","VALENTINO, LUKE MR.","3333 BEVERLY ROAD","B6-236A","HOFFMAN ESTATES","IL","60179","U","Q","UNK","T","C","","","1583200173299190930","TRANSFORM SR HOLDING LLC PAC","UNK","Committee","C00038612","fec","C00038612"
"C00039016","CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","CARTELLA, DAVID T.","200 PUBLIC SQUARE","SUITE 3300","CLEVELAND,","OH","441142315","B","Q","UNK","M","C","CLEVELAND-CLIFFS INC.","","1583200173299850703","CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC)","UNK","Committee","C00039016","fec","C00039016"
"C00039040","WHIRLPOOL CORPORATION POLITICAL ACTION COMMITTEE","HARMS, LUKE M","701 PENNSYLVANIA AVENUE NW","SUITE 750","WASHINGTON","DC","20004","B","Q","","M","C","WHIRLPOOL CORPORATION","","1583200173299532891","WHIRLPOOL CORPORATION POLITICAL ACTION COMMITTEE","","Committee","C00039040","fec","C00039040"
"C00039123","NEW JERSEY MEDICAL POLITICAL ACTION COMMITTEE","DOWNS, LAWRENCE","2 PRINCESS ROAD","","LAWRENCEVILLE","NJ","08648","B","Q","","Q","T","NEW JERSEY MEDICAL ACTION COMMITTEE","","1583200173299846798","NEW JERSEY MEDICAL POLITICAL ACTION COMMITTEE","","Committee","C00039123","fec","C00039123"
"C00039164","TEAMSTERS LOCAL 959 ALASKA LABOR INDEPENDENT VOTER EDUCATION","KRIS LIRA","520 E 34TH AVENUE",".","ANCHORAGE","AK","99503","U","Q","","T","L","","","1583200173299568825","TEAMSTERS LOCAL 959 ALASKA LABOR INDEPENDENT VOTER EDUCATION","","Committee","C00039164","fec","C00039164"
"C00039206","WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE","LESHER, MEREDITH","1201 PENNSYLVANIA AVENUE","SUITE 800","WASHINGTON","DC","20004","B","Q","","M","C","","","1583200173299266999","WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE","","Committee","C00039206","fec","C00039206"
"C00039214","NATIONAL LUMBER AND BUILDING MATERIAL DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE (LUDPAC)","PAINE, JONATHAN M.","2025 M STREET, NW","SUITE 800","WASHINGTON","DC","20036","B","Q","NNE","M","T","NATIONAL LUMBER AND BUILDING MATERIAL DEALERS ASSOCIATION","","1583200173299447186","NATIONAL LUMBER AND BUILDING MATERIAL DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE (LUDPAC)","NNE","Committee","C00039214","fec","C00039214"
"C00039305","CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","SULLIVAN, SHAWN F.","1101 PENNSYLVANIA AVE. NW #1000","","WASHINGTON","DC","20004","B","Q","UNK","M","C","CITIGROUP INC.","","1583200173299403852","CITIGROUP INC. PAC - STATE (CITI PAC-STATE)","UNK","Committee","C00039305","fec","C00039305"
"C00039321","PEPSICO, INC. CONCERNED CITIZENS FUND","BALCERZAK, KATHRYN PURCELL MS.","700 ANDERSON HILL ROAD","","PURCHASE","NY","105771401","B","Q","NNE","M","C","PEPSICO, INC.","","158320017329972610","PEPSICO, INC. CONCERNED CITIZENS FUND","NNE","Committee","C00039321","fec","C00039321"
"C00039461","BALL CORPORATION POLITICAL ACTION COMMITTEE","PAULEY, LISA","10 LONGS PEAK DRIVE","","BROOMFIELD","CO","80021","U","Q","UNK","Q","C","BALL CORPORATION","","1583200173299703518","BALL CORPORATION POLITICAL ACTION COMMITTEE","UNK","Committee","C00039461","fec","C00039461"
"C00039503","SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE","TOOHEY, CAMDEN","1050 K STREET NW, SUITE 700","","WASHINGTON","DC","200014449","B","Q","","M","C","SHELL OIL COMPANY","","1583200173300177675","SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE","","Committee","C00039503","fec","C00039503"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","DANGEL, MARIBETH MS.","ONE KELLOGG SQUARE","","BATTLE CREEK","MI","49017","B","Q","","M","C","KELLOGG COMPANY","","1583200173300341883","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","","Committee","C00039552","fec","C00039552"
"C00039578","THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE","CRERAR, A. KEN","701 PENNSYLVANIA AVENUE, NW","SUITE 750","WASHINGTON","DC","200042608","B","Q","","M","M","COUNCIL OF INSURANCE AGENTS & BROKERS","","1583200173300144943","THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE","","Committee","C00039578","fec","C00039578"
"C00039941","ARIZONA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE","HICKMAN, PAUL","111 W. MONROE, SUITE 440",".","PHOENIX","AZ","85003","U","Q","UNK","Q","T","ARIZONA BANKERS ASSOCIATION","","1583200173300588205","ARIZONA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE","UNK","Committee","C00039941","fec","C00039941"
"C00040220","TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT","HAYNES, SHANNON HON.","95 WHITE BRIDGE RD","SUITE 414","NASHVILLE","TN","372051488","U","Y","REP","M","","NRSC TARGETED STATE VICTORY","","1583200173300869441","TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT","REP","Committee","C00040220","fec","C00040220"
"C00040238","INTERNATIONAL TEXTILE GROUP GOOD GOVERNMENT COMMITTEE","MORTON, FAYE","804 GREEN VALLEY ROAD","SUITE 300","GREENSBORO","NC","27408","U","Q","UNK","M","C","INTERNATIONAL TEXTILE GROUP INC","","1583200173300488397","INTERNATIONAL TEXTILE GROUP GOOD GOVERNMENT COMMITTEE","UNK","Committee","C00040238","fec","C00040238"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","MERTEN, JESS","2775 SANDERS ROAD","SUITE A2W","NORTHBROOK","IL","60062","B","Q","","M","C","ALLSTATE INSURANCE COMPANY","","1583200173300775098","ALLSTATE INSURANCE COMPANY PAC","","Committee","C00040253","fec","C00040253"
"C00040279","ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE","GUERRERO, CYNTHIA","100 ABBOTT PARK RD.","D315 AP6D-2","ABBOTT PARK","IL","600646028","B","Q","UNK","M","C","","","1583200173300286221","ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE","UNK","Committee","C00040279","fec","C00040279"
"C00040329","NATIONAL RETAIL FEDERATION RETAILPAC","FRENCH, DAVID","1101 NEW YORK AVE. NW","SUITE 1200","WASHINGTON","DC","20005","B","Q","","M","T","","","1583200173300373590","NATIONAL RETAIL FEDERATION RETAILPAC","","Committee","C00040329","fec","C00040329"
"C00040394","THE WILLIAMS COMPANIES, INC. POLITICAL ACTION COMMITTEE","BURGESS, PETER","ONE WILLIAMS CENTER 47TH FLOOR","","TULSA","OK","74172","B","Q","","M","C","THE WILLIAMS COMPANIES, INC.","","1583200173300220624","THE WILLIAMS COMPANIES, INC. POLITICAL ACTION COMMITTEE","","Committee","C00040394","fec","C00040394"
"C00040535","AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC)","LOPER, BRETT","801 PENNSYLVANIA AVE. NW SUITE 650","","WASHINGTON","DC","20004","B","Q","UNK","M","C","AMERICAN EXPRESS COMPANY","","1583200173300185902","AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC)","UNK","Committee","C00040535","fec","C00040535"
"C00040568","MARATHON OIL COMPANY EMPLOYEES POLITICAL ACTION COMMITTEE (MEPAC)","ABBOTT, TODD","5555 SAN FELIPE","","HOUSTON","TX","77056","B","Q","UNK","M","C","MARATHON OIL COMPANY","","1583200173300744307","MARATHON OIL COMPANY EMPLOYEES POLITICAL ACTION COMMITTEE (MEPAC)","UNK","Committee","C00040568","fec","C00040568"
"C00040584","CONSUMER HEALTHCARE PRODUCTS ASSOCIATION PAC  (CHPA/PAC)","GREEN, BRIAN","1625 I STREET NW","SUITE 600","WASHINGTON","DC","20006","B","Q","NNE","M","T","CONSUMER HEALTHCARE PRODUCTS ASSOCIATION","","1583200173300117952","CONSUMER HEALTHCARE PRODUCTS ASSOCIATION PAC  (CHPA/PAC)","NNE","Committee","C00040584","fec","C00040584"
"C00040659","NATIONAL ASSOCIATION OF FEDERAL CREDIT UNIONS POLITICAL ACTION COMMITTEE / NAFCU/PAC / DBA NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS","ADAMS, CHAD","3138 10TH STREET NORTH","","ARLINGTON","VA","22201","B","Q","UNK","M","T","NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS (NAFCU)","","1583200173300870238","NATIONAL ASSOCIATION OF FEDERAL CREDIT UNIONS POLITICAL ACTION COMMITTEE / NAFCU/PAC / DBA NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS","UNK","Committee","C00040659","fec","C00040659"
"C00040725","UNITED FRESH PRODUCE ASSOCIATION  FRESH POLITICAL ACTION COMMITTEE (FRESH PAC)","ROBERT GUENTHER","1901 PENNSYLVANIA AVE","SUITE 1100","WASHINGTON","DC","20006","U","Q","","Q","T","","","158320017330077408","UNITED FRESH PRODUCE ASSOCIATION  FRESH POLITICAL ACTION COMMITTEE (FRESH PAC)","","Committee","C00040725","fec","C00040725"
"C00040741","UTILITY WORKERS UNION OF AMERICA COPE","COLEMAN, MICHAEL","815 16TH  NW","","WASHINGTON","DC","20006","U","Q","UNK","M","L","UTILITY WORKERS UNION OF AMERICA COPE","","1583200173300888976","UTILITY WORKERS UNION OF AMERICA COPE","UNK","Committee","C00040741","fec","C00040741"
"C00040840","NAVISTAR INC. GOOD GOVERNMENT COMMITTEE","GELB, JACQUELINE","2701 NAVISTAR DRIVE","","LISLE","IL","60532","B","Q","UNK","Q","C","","","1583200173300503793","NAVISTAR INC. GOOD GOVERNMENT COMMITTEE","UNK","Committee","C00040840","fec","C00040840"
"C00040857","OAKLAND COUNTY DEMOCRATIC PARTY","REID, PHILLIP W","555 HORACE BROWN DR.","SUITE 202","MADISON HEIGHTS","MI","48071","U","Y","DEM","M","","MICHIGAN DEMOCRATIC PARTY","","158320017330124723","OAKLAND COUNTY DEMOCRATIC PARTY","DEM","Committee","C00040857","fec","C00040857"
"C00040881","OHIO ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)/OHIO RURAL ELECTRIC COOPERATIVES, INC./NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION","ROBERTS, WILLIAM ANDREW","6677 BUSCH BOULEVARD","","COLUMBUS","OH","43229","U","Q","UNK","Q","V","ACTION COMMITTEE. FOR RURAL ELECTRIFICATION. (ACRE) NATIONAL RURAL ELECTRIC COOPERATIVE","","1583200173301990915","OHIO ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)/OHIO RURAL ELECTRIC COOPERATIVES, INC./NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION","UNK","Committee","C00040881","fec","C00040881"
"C00040923","METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A","DONNELLAN, JAMES F.","200 PARK AVENUE","","NEW YORK","NY","10166","B","Q","UNK","M","C","METLIFE INC.","","1583200173301647963","METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A","UNK","Committee","C00040923","fec","C00040923"
"C00040949","BOILERMAKERS BLACKSMITHS FORGERS AND HELPERS OF AMERICA LOCAL 169 BOILERMAKERS PAC","DONALD FAJARDO","1755 FAIRLANE DRIVE","","ALLEN PARK","MI","48101","U","Q","NNE","Q","L","","","1583200173301515112","BOILERMAKERS BLACKSMITHS FORGERS AND HELPERS OF AMERICA LOCAL 169 BOILERMAKERS PAC","NNE","Committee","C00040949","fec","C00040949"
"C00040998","NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE","FOX, WILLIAM MR.","8484 WESTPARK DRIVE; SUITE 500","","TYSONS","VA","22102","B","Q","UNK","M","T","NATIONAL AUTOMOBILE DEALERS ASSOCIATION","","1583200173301236697","NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE","UNK","Committee","C00040998","fec","C00040998"
"C00041038","AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT","TACKES, PATRICIA","P.O. BOX 3727","","SPOKANE","WA","99220","U","Q","","M","C","AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT","","1583200173301255172","AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT","","Committee","C00041038","fec","C00041038"
"C00041061","AMERICAN PILOTS' ASSOCIATION POLITICAL ACTION COMMITTEE","KIRCHNER, PAUL G MR.","499 SOUTH CAPITOL STREET SW #409",".","WASHINGTON","DC","20003","U","Q","UNK","M","T","AMERICAN PILOTS' ASSOC","","1583200173301370800","AMERICAN PILOTS' ASSOCIATION POLITICAL ACTION COMMITTEE","UNK","Committee","C00041061","fec","C00041061"
"C00041160","MICHIGAN REPUBLICAN PARTY","MEYERS, CARL MR.","520 SEYMOUR AVENUE","","LANSING","MI","48933","U","Y","REP","M","","WIN IN 2018","","1583200173301689477","MICHIGAN REPUBLICAN PARTY","REP","Committee","C00041160","fec","C00041160"
"C00041236","STANISLAUS REPUBLICAN CENTRAL COMMITTEE (FED)","FRANCIS, JOYCE","909  15TH STREET","SUITE 3","MODESTO","CA","953541130","U","Y","REP","M","","CALIFORNIA REPUBLICAN PARTY (FED)","","1583200173301834278","STANISLAUS REPUBLICAN CENTRAL COMMITTEE (FED)","REP","Committee","C00041236","fec","C00041236"
"C00041269","GEORGIA FEDERAL ELECTIONS COMMITTEE","ESTEVES, JASON","PO BOX 89202","","ALTANTA","GA","30312","U","Y","DEM","M","","ASDC JOINT VICTORY ACCOUNT","H8TX06035","1583200173301253677","GEORGIA FEDERAL ELECTIONS COMMITTEE","DEM","Committee","C00041269","fec","C00041269"
"C00041566","AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE) APAC","ROBEY, HEIDI ELLIS MS.","1575 I STREET, NW","","WASHINGTON","DC","20005","B","Q","","Q","M","AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE)","","1583200173301255026","AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE) APAC","","Committee","C00041566","fec","C00041566"
"C00041590","ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS, INC. POLITICAL ACTION COMMITTEE (AAPS-PAC)","ROSENWASSER, TAMZIN","1601 N TUCSON BLVD","SUITE 9","TUCSON","AZ","85716","U","Q","UNK","Q","M","ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS, INC.","","1583200173301572043","ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS, INC. POLITICAL ACTION COMMITTEE (AAPS-PAC)","UNK","Committee","C00041590","fec","C00041590"
"C00041608","POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)","RICHARDS, JERALD W.","601 WEST FIRST AVENUE","SUITE 1600","SPOKANE","WA","99201","B","Q","UNK","M","C","POTLATCHDELTIC CORPORATION","","1583200173301155539","POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)","UNK","Committee","C00041608","fec","C00041608"
"C00041939","ELECTRICAL WORKERS VOLUNTARY, POL, EDU & LEG FUND IBEW LOCAL UNION NO 1","EDGAR, KENNETH W III","5850 ELIZABETH AVE","","ST. LOUIS","MO","63110","U","Q","UNK","Q","L","IBEW LOCAL UNION NO 1","","1583200173301750648","ELECTRICAL WORKERS VOLUNTARY, POL, EDU & LEG FUND IBEW LOCAL UNION NO 1","UNK","Committee","C00041939","fec","C00041939"
"C00041954","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","DOUGLASS, SHANNON","2600 RIVER PLAZA DRIVE","","SACRAMENTO","CA","95833","B","Q","","M","T","","","1583200173301953393","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","","Committee","C00041954","fec","C00041954"
"C00042002","REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC","WILSON, JOHN S. III","P. O. BOX 718","","WINSTON-SALEM","NC","27102","B","Q","UNK","M","C","REYNOLDS AMERICAN INC.","","1583200173301362529","REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC","UNK","Committee","C00042002","fec","C00042002"
"C00042069","BAYER CORPORATION CROP SCIENCE EMPLOYEES CITIZENSHIP FUND (BAYER CROP SCIENCE FUND)","GREAF, ASHLEY","800 N. LINDBERGH BLVD.","","ST. LOUIS","MO","63167","B","Q","NNE","T","C","","","158320017330165246","BAYER CORPORATION CROP SCIENCE EMPLOYEES CITIZENSHIP FUND (BAYER CROP SCIENCE FUND)","NNE","Committee","C00042069","fec","C00042069"
"C00042366","DSCC","WRIGHT, ALLISON","120 MARYLAND AVE NE","","WASHINGTON","DC","20002","U","Y","DEM","M","","COLORADO SENATE VICTORY 2016","","158320017330278124","DSCC","DEM","Committee","C00042366","fec","C00042366"
"C00042622","MASSACHUSETTS REPUBLICAN PARTY","ANDERSEN, BRENT J.","85 MERRIMAC ST.","SUITE 400","BOSTON","MA","02114","U","Y","REP","M","","MASSACHUSETTS VICTORY COMMITTEE","","1583200173302813896","MASSACHUSETTS REPUBLICAN PARTY","REP","Committee","C00042622","fec","C00042622"
"C00042663","KANSAS CITY LIFE INSURANCE COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE-FUND II","ROPP, STEVE","3520 BROADWAY","","KANSAS CITY","MO","64111","U","Q","","Q","C","KANSAS CITY LIFE INSURANCE COMPANY","","1583200173302556897","KANSAS CITY LIFE INSURANCE COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE-FUND II","","Committee","C00042663","fec","C00042663"
"C00042895","PENNEYPAC - J.C.PENNEY CORP., INC. POLITICAL ACTION COMMITTEE","AGUILON, RODEL MR.","6501 LEGACY DR.","","PLANO","TX","750241119","U","Q","","M","C","JCPENNEY COPORATION","","1583200173302563462","PENNEYPAC - J.C.PENNEY CORP., INC. POLITICAL ACTION COMMITTEE","","Committee","C00042895","fec","C00042895"
"C00043059","AMERICAN SHEEP INDUSTRY ASSOCIATION INC RAMS PAC","LARRY KINCAID","9785 S MAROON CIRCLE SUITE 360","","CENTENNIAL","CO","80112","U","Q","UNK","Q","T","AMERICAN SHEEP INDUSTRY ASSOC INC","","1583200173302632946","AMERICAN SHEEP INDUSTRY ASSOCIATION INC RAMS PAC","UNK","Committee","C00043059","fec","C00043059"
